Order_ID,Customer_ID,Gender,Age,City,Product,Category,Quantity,Price,Payment_Method,Order_Date,Customer_Segment,Discount,Rating,Total_Amount
15318,9046,Female,60,Chennai,Tablet,Home Appliances,3,82377,Debit Card,2023-06-15,Regular,27,3,247131
15319,5934,Unknown,41,Kolkata,TV,Home Appliances,3,70792,Net Banking,2024-08-10,Premium,4,1,212376
15320,2354,Unknown,55,Pune,Bag,Electronics,1,62651,Credit Card,2023-01-15,Regular,4,4,62651
15321,7473,Female,55,Pune,Mobile,Electronics,3,66254,Debit Card,2023-01-07,Premium,27,2,198762
15322,9404,Unknown,42,Chennai,Headphones,Accessories,4,62104,UPI,2022-02-23,New,27,2,248416
15323,4894,Unknown,58,Mumbai,Laptop,Fashion,3,19208,Debit Card,2023-03-20,Regular,0,2,57624
15324,9032,Male,50,Pune,Shirt,Electronics,4,31475,Debit Card,2022-06-07,New,19,4,125900
15325,3963,Male,61,Kolkata,Tablet,Electronics,3,69465,Cash,2021-04-10,Regular,21,2,208395
15326,4042,Unknown,60,Chennai,Bag,Accessories,3,48998,Credit Card,2023-04-24,Premium,9,4,146994
15327,7973,Unknown,34,Hyderabad,Tablet,Electronics,3,19862,UPI,2021-04-30,New,23,2,59586
15328,8139,Female,24,Kolkata,TV,Electronics,4,27975,Credit Card,2023-06-05,Premium,3,3,111900
15329,7930,Female,44,Hyderabad,TV,Fashion,4,71338,Net Banking,2024-06-16,New,23,3,285352
15330,2732,Unknown,53,Hyderabad,Bag,Home Appliances,2,87549,Credit Card,2023-04-07,Regular,15,1,175098
15331,8870,Male,58,Hyderabad,Laptop,Home Appliances,3,69489,Credit Card,2023-01-19,New,21,1,208467
15332,6340,Male,36,Delhi,Shirt,Electronics,1,57746,Net Banking,2023-10-16,Premium,27,3,57746
15333,6111,Female,32,Delhi,TV,Fashion,1,43416,Cash,2023-03-13,New,25,3,43416
15334,4081,Male,23,Hyderabad,Camera,Electronics,2,34825,Cash,2022-12-17,New,14,1,69650
15335,8802,Male,53,Chennai,Mobile,Home Appliances,4,8387,Net Banking,2024-03-08,Regular,28,2,33548
15336,8527,Female,22,Hyderabad,Tablet,Fashion,3,51023,Net Banking,2023-04-10,Premium,19,3,153069
15337,5868,Female,62,Delhi,Watch,Electronics,3,32224,Net Banking,2022-05-05,Premium,6,2,96672
15338,2529,Male,22,Delhi,Tablet,Home Appliances,4,87990,Cash,2023-07-28,New,0,4,351960
15339,2081,Female,19,Kolkata,Mobile,Accessories,2,38142,Net Banking,2022-01-11,New,5,1,76284
15340,8994,Unknown,60,Kolkata,Bag,Electronics,1,37694,Debit Card,2021-12-21,Regular,28,1,37694
15341,4531,Female,35,Mumbai,Camera,Accessories,1,87930,UPI,2021-04-10,New,13,2,87930
15342,1716,Unknown,49,Mumbai,TV,Fashion,4,81216,Net Banking,2023-08-12,Premium,14,4,324864
15343,7229,Unknown,64,Chennai,Laptop,Electronics,2,83508,Debit Card,2022-05-18,New,16,4,167016
15344,1204,Unknown,46,Kolkata,Shirt,Fashion,3,5945,Debit Card,2021-03-07,Premium,15,2,17835
15345,7784,Female,37,Mumbai,TV,Accessories,4,13556,Cash,2024-07-06,New,10,1,54224
15346,5094,Female,36,Bangalore,Mobile,Fashion,4,66240,Cash,2023-03-01,Regular,25,4,264960
15347,6482,Female,33,Bangalore,Laptop,Home Appliances,3,83438,Cash,2021-03-11,Regular,0,2,250314
15348,6740,Unknown,28,Kolkata,Shirt,Electronics,1,45705,UPI,2024-08-13,Regular,29,1,45705
15349,8219,Female,45,Pune,Tablet,Home Appliances,4,23430,Credit Card,2021-12-03,New,21,3,93720
15350,7154,Male,39,Mumbai,Headphones,Fashion,4,57182,Cash,2024-05-26,Premium,2,2,228728
15351,5842,Male,44,Bangalore,Bag,Home Appliances,4,4812,Cash,2022-07-23,Regular,27,1,19248
15352,9103,Female,34,Pune,Tablet,Home Appliances,2,25736,UPI,2024-01-19,Premium,22,2,51472
15353,3018,Unknown,25,Delhi,Camera,Fashion,1,7231,Credit Card,2023-05-29,Regular,27,4,7231
15354,6051,Female,25,Hyderabad,Mobile,Home Appliances,4,73575,Credit Card,2024-02-07,Premium,1,4,294300
15355,9709,Male,40,Kolkata,TV,Accessories,2,75335,UPI,2023-03-07,New,6,1,150670
15356,8835,Unknown,49,Hyderabad,Shirt,Home Appliances,3,79478,Credit Card,2023-09-02,New,16,3,238434
15357,2438,Female,61,Bangalore,Watch,Fashion,3,53537,Net Banking,2021-08-14,Regular,18,2,160611
15358,5086,Female,32,Kolkata,TV,Fashion,2,59565,Credit Card,2023-07-24,Premium,11,1,119130
15359,6127,Unknown,44,Delhi,TV,Home Appliances,1,67024,Credit Card,2021-07-15,New,20,1,67024
15360,3052,Unknown,21,Kolkata,Watch,Accessories,1,73982,Credit Card,2024-08-18,Premium,10,4,73982
15361,8529,Male,57,Delhi,Watch,Home Appliances,1,6150,Debit Card,2023-06-30,New,25,4,6150
15362,8147,Female,49,Kolkata,Watch,Home Appliances,1,2894,Credit Card,2022-02-05,New,5,3,2894
15363,5368,Male,64,Mumbai,Shoes,Accessories,1,12146,Credit Card,2021-04-10,New,27,2,12146
15364,5517,Male,54,Kolkata,TV,Electronics,2,58123,Net Banking,2021-04-04,Regular,6,3,116246
15365,3312,Unknown,27,Pune,Shirt,Home Appliances,1,52389,Cash,2021-04-08,Premium,25,2,52389
15366,6577,Female,45,Pune,Watch,Fashion,1,2590,Cash,2022-04-26,Regular,11,4,2590
15367,9973,Male,49,Delhi,Bag,Fashion,4,29575,Credit Card,2023-03-05,Premium,15,2,118300
15368,2244,Male,49,Delhi,Camera,Electronics,3,9658,Net Banking,2024-08-20,Premium,14,2,28974
15369,3416,Unknown,32,Delhi,Shoes,Home Appliances,3,25726,Credit Card,2021-06-04,New,24,4,77178
15370,7490,Female,23,Pune,Shirt,Accessories,4,30583,UPI,2024-08-17,Premium,7,4,122332
15371,7168,Female,26,Hyderabad,Shoes,Accessories,4,39278,Credit Card,2022-09-25,Regular,3,3,157112
15372,6839,Male,55,Bangalore,Shoes,Fashion,1,70776,UPI,2024-10-20,Regular,24,1,70776
15373,9608,Unknown,47,Mumbai,Headphones,Fashion,3,9811,Credit Card,2023-12-29,Premium,2,2,29433
15374,9406,Female,58,Mumbai,Laptop,Home Appliances,4,23714,Net Banking,2024-07-14,New,22,2,94856
15375,8097,Female,57,Mumbai,Mobile,Home Appliances,2,49562,Debit Card,2021-03-18,New,5,1,99124
15376,6009,Male,33,Chennai,Watch,Home Appliances,2,58123,Credit Card,2022-04-15,Regular,2,2,116246
15377,2582,Female,42,Bangalore,TV,Electronics,3,2686,Credit Card,2021-05-18,Premium,1,1,8058
15378,9924,Female,27,Hyderabad,Bag,Home Appliances,4,82041,UPI,2023-10-02,New,15,1,328164
15379,8876,Female,47,Pune,Headphones,Accessories,3,87643,Cash,2022-12-17,Regular,1,1,262929
15380,3427,Female,26,Bangalore,TV,Home Appliances,3,54557,Credit Card,2022-10-03,Regular,22,4,163671
15381,6721,Male,57,Mumbai,Tablet,Fashion,3,27584,Cash,2021-12-26,Regular,19,3,82752
15382,9423,Female,63,Hyderabad,Watch,Home Appliances,4,85038,Net Banking,2021-03-17,Premium,12,1,340152
15383,5930,Female,24,Bangalore,Tablet,Accessories,3,7276,UPI,2021-02-19,New,17,1,21828
15384,5353,Unknown,60,Kolkata,Laptop,Accessories,1,40039,Cash,2024-03-22,New,23,1,40039
15385,8832,Male,57,Pune,Laptop,Home Appliances,1,1064,Credit Card,2023-02-26,New,5,2,1064
15386,6375,Female,29,Delhi,TV,Fashion,4,16270,Debit Card,2021-06-19,Regular,17,3,65080
15387,1402,Unknown,34,Bangalore,Camera,Accessories,3,52867,Net Banking,2024-05-27,Regular,28,3,158601
15388,7567,Male,42,Pune,Shirt,Accessories,3,8944,Debit Card,2022-06-23,Regular,4,1,26832
15389,5865,Female,64,Delhi,Mobile,Accessories,2,31524,Net Banking,2022-03-18,New,19,4,63048
15390,9146,Unknown,24,Mumbai,TV,Accessories,4,84186,Cash,2023-01-01,New,22,4,336744
15391,1064,Male,36,Delhi,TV,Electronics,3,37140,Credit Card,2021-07-25,Regular,5,2,111420
15392,3237,Female,34,Chennai,Camera,Electronics,3,45742,Debit Card,2024-01-05,New,22,2,137226
15393,8770,Unknown,49,Hyderabad,Shoes,Home Appliances,4,36611,Credit Card,2021-09-14,Premium,1,4,146444
15394,1172,Male,40,Delhi,Shirt,Electronics,4,18532,Net Banking,2023-12-15,New,21,3,74128
15395,8935,Unknown,62,Hyderabad,Headphones,Fashion,3,64381,Cash,2024-09-16,Premium,7,1,193143
15396,3675,Unknown,49,Pune,Camera,Fashion,2,14041,Credit Card,2024-07-12,Premium,26,4,28082
15397,5005,Female,43,Delhi,TV,Accessories,2,82894,UPI,2022-05-18,New,4,4,165788
15398,7544,Unknown,25,Pune,Camera,Electronics,4,86656,UPI,2023-01-24,Premium,19,3,346624
15399,9829,Female,39,Mumbai,TV,Home Appliances,3,6761,Cash,2024-07-28,Regular,1,3,20283
15400,1948,Female,63,Bangalore,Mobile,Home Appliances,2,84528,Net Banking,2024-02-18,Regular,3,3,169056
15401,2694,Unknown,25,Pune,Shirt,Accessories,4,89899,Credit Card,2022-12-21,Regular,14,3,359596
15402,5757,Unknown,63,Delhi,Tablet,Home Appliances,4,47505,Net Banking,2023-07-28,Premium,17,3,190020
15403,7282,Unknown,22,Kolkata,Shoes,Fashion,2,36335,Net Banking,2024-05-08,New,23,2,72670
15404,1142,Unknown,29,Mumbai,Mobile,Electronics,1,80106,Credit Card,2023-01-10,Premium,10,3,80106
15405,7001,Male,44,Delhi,Laptop,Fashion,1,13644,Debit Card,2022-09-21,New,28,4,13644
15406,7652,Female,37,Chennai,Shoes,Fashion,1,61985,UPI,2022-03-26,Regular,14,4,61985
15407,5581,Unknown,28,Hyderabad,TV,Electronics,2,44366,Debit Card,2022-07-11,New,25,3,88732
15408,6087,Male,53,Delhi,Bag,Electronics,2,77876,Cash,2022-10-18,New,7,2,155752
15409,2460,Unknown,19,Mumbai,Camera,Home Appliances,3,2369,Cash,2022-08-25,Regular,5,4,7107
15410,4887,Male,27,Mumbai,TV,Home Appliances,4,25862,Cash,2023-10-31,Premium,16,2,103448
15411,9484,Female,59,Bangalore,Watch,Home Appliances,3,42035,Debit Card,2021-02-25,New,19,2,126105
15412,1837,Unknown,24,Hyderabad,Shirt,Electronics,4,21920,Credit Card,2022-06-19,New,24,1,87680
15413,6846,Male,29,Pune,Mobile,Home Appliances,2,61425,Net Banking,2024-08-20,Regular,21,2,122850
15414,9463,Male,33,Bangalore,TV,Accessories,1,62390,Cash,2023-12-21,Regular,15,3,62390
15415,3369,Female,48,Kolkata,Headphones,Fashion,3,2128,UPI,2023-03-28,New,20,2,6384
15416,9997,Unknown,44,Hyderabad,Shirt,Home Appliances,2,47560,Net Banking,2021-11-09,Premium,14,1,95120
15417,4174,Unknown,49,Hyderabad,Watch,Accessories,3,27752,Net Banking,2023-08-18,Premium,23,3,83256
15418,6985,Female,59,Delhi,Shoes,Accessories,3,22981,UPI,2021-03-14,Premium,22,3,68943
15419,1882,Female,57,Bangalore,Shirt,Electronics,1,34462,Net Banking,2021-08-10,New,12,4,34462
15420,4171,Female,44,Bangalore,TV,Accessories,2,5518,Cash,2023-05-02,New,0,3,11036
15421,3040,Male,42,Bangalore,Watch,Fashion,4,8965,Credit Card,2024-12-26,Regular,28,1,35860
15422,7732,Male,57,Mumbai,TV,Home Appliances,3,56237,UPI,2023-09-26,Premium,2,4,168711
15423,7372,Female,22,Chennai,Headphones,Fashion,1,6485,UPI,2022-09-04,Regular,16,2,6485
15424,6985,Unknown,21,Delhi,Camera,Home Appliances,3,25560,Credit Card,2024-12-18,Premium,29,3,76680
15425,8562,Male,61,Pune,Headphones,Electronics,1,76846,Net Banking,2023-01-26,Regular,24,1,76846
15426,6900,Female,60,Bangalore,Watch,Home Appliances,2,42317,Credit Card,2021-11-14,New,11,2,84634
15427,8965,Male,32,Hyderabad,Shoes,Fashion,3,42454,Debit Card,2021-11-13,Regular,21,1,127362
15428,6316,Male,30,Pune,Headphones,Fashion,1,89911,UPI,2024-09-25,Regular,8,3,89911
15429,9465,Female,50,Pune,Shoes,Electronics,1,26606,Debit Card,2023-02-15,New,5,1,26606
15430,1589,Unknown,22,Hyderabad,Tablet,Fashion,2,89719,UPI,2021-06-09,Premium,19,2,179438
15431,9774,Unknown,23,Delhi,Mobile,Home Appliances,4,35755,Credit Card,2024-01-17,Regular,7,4,143020
15432,6063,Male,62,Kolkata,Shoes,Electronics,3,13933,Debit Card,2023-03-05,Premium,23,3,41799
15433,4633,Unknown,42,Mumbai,Laptop,Home Appliances,3,24655,Debit Card,2024-04-03,Premium,0,1,73965
15434,2990,Unknown,42,Kolkata,Watch,Accessories,3,239,UPI,2023-04-06,Regular,18,4,717
15435,7515,Female,27,Bangalore,Tablet,Fashion,4,20326,Net Banking,2022-12-02,Regular,23,1,81304
15436,2258,Female,29,Chennai,Tablet,Home Appliances,3,48182,UPI,2022-02-08,New,11,2,144546
15437,3866,Female,20,Mumbai,Watch,Electronics,4,16878,Net Banking,2022-01-15,Premium,13,3,67512
15438,4738,Unknown,46,Delhi,Camera,Fashion,4,59298,Debit Card,2022-04-18,Premium,1,3,237192
15439,1571,Unknown,46,Bangalore,Laptop,Fashion,2,75976,Cash,2022-07-25,Regular,5,3,151952
15440,9736,Female,60,Delhi,Shoes,Electronics,2,36606,Credit Card,2024-03-01,Regular,3,2,73212
15441,5222,Unknown,41,Delhi,Laptop,Electronics,1,39738,UPI,2022-08-28,New,10,2,39738
15442,1637,Female,41,Delhi,Bag,Home Appliances,3,22196,Debit Card,2022-10-30,New,9,3,66588
15443,9232,Male,42,Delhi,Watch,Home Appliances,3,60886,Net Banking,2021-04-20,New,11,4,182658
15444,5882,Male,64,Chennai,Mobile,Fashion,4,30154,Cash,2021-08-31,Regular,0,3,120616
15445,5392,Unknown,54,Delhi,Mobile,Electronics,4,36658,Cash,2022-07-15,New,23,1,146632
15446,4672,Unknown,22,Hyderabad,Tablet,Accessories,3,22464,Credit Card,2022-11-03,New,20,1,67392
15447,8257,Unknown,28,Delhi,Tablet,Accessories,2,61785,Net Banking,2022-12-06,Premium,9,2,123570
15448,5711,Unknown,57,Chennai,Laptop,Electronics,2,37031,Debit Card,2024-05-29,Regular,3,3,74062
15449,6643,Male,60,Delhi,Camera,Home Appliances,1,44884,Cash,2023-09-21,New,15,2,44884
15450,1159,Female,39,Bangalore,Bag,Home Appliances,1,53626,Debit Card,2024-02-18,Premium,12,2,53626
15451,6938,Male,32,Mumbai,Bag,Accessories,3,15643,Cash,2022-08-13,Premium,8,3,46929
15452,1580,Female,26,Chennai,Bag,Accessories,2,3630,Credit Card,2024-11-05,Premium,20,1,7260
15453,9411,Unknown,23,Pune,Bag,Electronics,3,53921,Debit Card,2024-10-30,Premium,2,1,161763
15454,8586,Female,43,Pune,Bag,Accessories,4,22538,UPI,2024-11-04,New,20,1,90152
15455,5474,Female,23,Bangalore,Mobile,Accessories,4,48188,UPI,2024-08-10,New,8,3,192752
15456,8073,Female,49,Chennai,Camera,Fashion,4,56852,Net Banking,2023-10-15,Premium,4,2,227408
15457,6059,Female,60,Mumbai,Headphones,Accessories,4,76193,Net Banking,2022-08-19,Premium,26,1,304772
15458,5328,Male,37,Hyderabad,Laptop,Home Appliances,3,7569,Cash,2023-12-06,Regular,12,4,22707
15459,2394,Unknown,52,Kolkata,Headphones,Home Appliances,4,40549,Net Banking,2021-04-30,Premium,2,2,162196
15460,1921,Unknown,60,Mumbai,Bag,Home Appliances,3,11908,Credit Card,2022-04-12,Premium,15,3,35724
15461,3773,Female,20,Hyderabad,Bag,Accessories,1,15246,Credit Card,2023-05-23,Regular,18,1,15246
15462,5462,Unknown,35,Delhi,Camera,Home Appliances,2,19169,Cash,2022-12-24,Regular,8,1,38338
15463,5576,Male,52,Bangalore,Mobile,Electronics,2,79773,UPI,2024-06-02,Premium,11,1,159546
15464,4434,Female,27,Chennai,Headphones,Fashion,1,10481,Cash,2023-08-09,Regular,11,2,10481
15465,7733,Unknown,53,Kolkata,Camera,Home Appliances,4,2809,UPI,2023-08-31,New,23,4,11236
15466,2865,Unknown,47,Hyderabad,Shirt,Fashion,2,28456,UPI,2023-11-17,New,27,2,56912
15467,1724,Female,43,Pune,Mobile,Electronics,2,4784,UPI,2023-09-12,New,6,3,9568
15468,1711,Male,47,Chennai,Shoes,Fashion,3,84365,UPI,2022-02-23,Regular,24,2,253095
15469,8710,Female,48,Mumbai,Laptop,Home Appliances,1,70385,Cash,2022-08-21,Regular,9,4,70385
15470,6080,Female,21,Delhi,Bag,Accessories,1,1024,Debit Card,2021-12-21,Regular,24,2,1024
15471,1390,Unknown,41,Mumbai,Shoes,Accessories,1,80628,Net Banking,2023-06-15,Regular,11,4,80628
15472,5487,Unknown,18,Hyderabad,Camera,Accessories,3,75776,Net Banking,2023-03-31,Regular,11,2,227328
15473,9116,Female,43,Bangalore,Laptop,Fashion,2,45040,UPI,2021-09-09,Premium,20,4,90080
15474,7747,Female,46,Hyderabad,Bag,Home Appliances,3,70048,Credit Card,2021-01-21,Premium,16,4,210144
15475,7066,Unknown,55,Hyderabad,TV,Home Appliances,1,52783,Cash,2024-03-24,New,27,3,52783
15476,5494,Female,53,Kolkata,Camera,Home Appliances,3,23385,Cash,2021-02-24,Premium,19,3,70155
15477,4572,Male,26,Pune,Mobile,Home Appliances,2,9210,Cash,2024-06-01,New,23,4,18420
15478,8769,Female,59,Mumbai,Tablet,Home Appliances,3,65126,Net Banking,2022-05-15,New,15,4,195378
15479,3311,Male,49,Hyderabad,Shoes,Home Appliances,3,83468,Debit Card,2021-03-02,Premium,8,3,250404
15480,7773,Female,54,Bangalore,Camera,Electronics,2,56839,Cash,2023-05-22,Premium,3,2,113678
15481,7905,Female,57,Delhi,Laptop,Electronics,3,79463,Net Banking,2022-03-11,Premium,18,4,238389
15482,4642,Female,35,Mumbai,Watch,Home Appliances,1,78949,Credit Card,2024-05-30,Regular,12,3,78949
15483,7338,Unknown,41,Hyderabad,TV,Fashion,1,4534,UPI,2021-09-27,Premium,20,2,4534
15484,3609,Unknown,57,Chennai,Bag,Fashion,4,22593,Debit Card,2021-02-06,Premium,15,4,90372
15485,7240,Unknown,35,Kolkata,TV,Electronics,3,84998,Credit Card,2021-05-07,Regular,19,2,254994
15486,8806,Unknown,56,Delhi,Headphones,Accessories,4,80471,Credit Card,2021-10-18,Regular,3,4,321884
15487,1757,Unknown,25,Mumbai,Tablet,Home Appliances,2,44494,Net Banking,2021-12-14,Regular,13,2,88988
15488,6086,Unknown,56,Kolkata,Watch,Home Appliances,3,16427,Credit Card,2021-02-13,New,14,2,49281
15489,7220,Female,28,Bangalore,Mobile,Fashion,4,761,Net Banking,2024-02-11,Premium,9,4,3044
15490,6602,Male,60,Bangalore,Mobile,Accessories,3,58210,Credit Card,2022-04-06,Premium,16,2,174630
15491,7121,Unknown,52,Delhi,Bag,Electronics,4,36979,UPI,2024-02-24,Premium,25,3,147916
15492,9956,Unknown,41,Bangalore,Tablet,Electronics,2,62726,Cash,2021-04-09,New,27,1,125452
15493,3725,Female,30,Mumbai,Shoes,Home Appliances,4,10644,Debit Card,2022-07-04,New,15,3,42576
15494,4368,Unknown,48,Mumbai,Shoes,Electronics,4,8019,Net Banking,2022-10-14,Premium,17,1,32076
15495,4497,Female,47,Pune,Shoes,Fashion,3,80155,Credit Card,2022-09-24,Regular,0,4,240465
15496,9174,Unknown,46,Mumbai,Camera,Fashion,4,82873,UPI,2022-03-22,Regular,18,3,331492
15497,6642,Male,59,Pune,Watch,Electronics,2,31033,Debit Card,2024-10-27,New,13,4,62066
15498,9774,Unknown,23,Hyderabad,Shoes,Home Appliances,4,51143,Cash,2021-06-27,New,3,2,204572
15499,5766,Unknown,20,Bangalore,Tablet,Fashion,1,66413,Cash,2023-11-05,Regular,27,4,66413
15500,5633,Female,45,Hyderabad,Camera,Accessories,1,89112,Debit Card,2024-10-26,Premium,4,2,89112
15501,2821,Unknown,27,Bangalore,Headphones,Electronics,2,77674,UPI,2021-02-03,Regular,10,2,155348
15502,2185,Female,51,Pune,Laptop,Electronics,1,11936,UPI,2021-09-25,Regular,24,2,11936
15503,2637,Male,18,Bangalore,Headphones,Electronics,1,52159,Debit Card,2022-05-14,New,27,4,52159
15504,8236,Unknown,29,Bangalore,Camera,Electronics,3,9308,UPI,2022-10-08,New,19,3,27924
15505,9380,Female,53,Chennai,Camera,Home Appliances,4,9579,Credit Card,2023-08-22,Premium,27,2,38316
15506,2746,Male,49,Hyderabad,Headphones,Accessories,1,38204,Cash,2022-12-24,Premium,3,2,38204
15507,6797,Male,28,Delhi,Mobile,Home Appliances,3,42776,Debit Card,2023-05-18,New,21,1,128328
15508,9089,Female,18,Hyderabad,Mobile,Fashion,3,54059,UPI,2023-06-19,New,27,2,162177
15509,3620,Female,23,Pune,Camera,Electronics,3,19963,UPI,2021-05-01,Premium,21,1,59889
15510,8597,Unknown,44,Bangalore,Headphones,Electronics,3,47897,Credit Card,2023-03-11,New,29,1,143691
15511,9002,Male,32,Delhi,Camera,Electronics,1,58156,Cash,2022-08-21,Premium,17,4,58156
15512,7107,Male,27,Delhi,TV,Electronics,2,61170,UPI,2024-09-25,Regular,23,1,122340
15513,3793,Female,41,Delhi,Mobile,Home Appliances,2,26247,UPI,2021-01-08,New,8,1,52494
15514,3500,Male,25,Chennai,Camera,Home Appliances,4,14499,Cash,2024-10-02,Regular,27,4,57996
15515,9361,Female,34,Mumbai,Headphones,Fashion,1,23685,UPI,2022-04-23,Premium,28,4,23685
15516,5925,Unknown,41,Bangalore,Mobile,Fashion,3,49396,Credit Card,2021-11-20,Regular,14,4,148188
15517,2080,Female,30,Bangalore,Laptop,Accessories,1,69821,Net Banking,2023-08-13,New,11,3,69821
15518,5864,Unknown,26,Hyderabad,Watch,Home Appliances,2,74591,Debit Card,2022-04-09,Premium,7,2,149182
15519,5453,Female,23,Delhi,Bag,Accessories,3,10711,UPI,2024-03-26,New,10,4,32133
15520,3248,Unknown,46,Chennai,Tablet,Home Appliances,1,55168,Debit Card,2022-07-12,Regular,13,2,55168
15521,2325,Male,40,Kolkata,Headphones,Fashion,1,87629,Net Banking,2022-06-17,Premium,24,3,87629
15522,4873,Female,39,Kolkata,Watch,Fashion,3,57413,Debit Card,2022-12-18,Regular,11,1,172239
15523,2688,Female,38,Kolkata,Bag,Electronics,4,41824,Debit Card,2022-05-28,Premium,28,4,167296
15524,3985,Female,34,Delhi,Laptop,Fashion,2,87075,Cash,2022-09-07,New,20,2,174150
15525,3076,Unknown,51,Hyderabad,Camera,Fashion,4,37594,Cash,2023-10-27,Premium,22,4,150376
15526,2461,Female,43,Mumbai,Bag,Fashion,2,32494,Net Banking,2021-07-22,New,10,3,64988
15527,1072,Female,42,Bangalore,Shirt,Home Appliances,4,19161,Net Banking,2024-11-05,Premium,6,3,76644
15528,7030,Male,55,Delhi,Headphones,Accessories,3,37502,Net Banking,2022-04-11,Regular,9,4,112506
15529,5611,Female,20,Bangalore,Shirt,Electronics,2,31854,UPI,2021-07-11,Premium,14,3,63708
15530,3796,Female,20,Hyderabad,Laptop,Home Appliances,4,48515,Debit Card,2023-05-10,Premium,13,1,194060
15531,8717,Female,31,Pune,Shoes,Accessories,2,61328,Cash,2021-11-06,Premium,1,3,122656
15532,5516,Female,59,Mumbai,Bag,Accessories,2,20873,Cash,2024-04-21,Regular,17,2,41746
15533,3493,Male,27,Kolkata,Camera,Electronics,4,69947,UPI,2021-08-26,New,26,3,279788
15534,5231,Female,19,Chennai,TV,Home Appliances,3,46380,UPI,2022-08-03,Premium,7,2,139140
15535,4576,Female,24,Mumbai,TV,Accessories,1,33679,UPI,2022-04-01,Premium,8,2,33679
15536,9100,Male,31,Pune,Headphones,Home Appliances,1,11661,Credit Card,2022-07-24,Regular,6,2,11661
15537,6728,Unknown,34,Chennai,Headphones,Electronics,3,85661,UPI,2024-07-25,Premium,8,3,256983
15538,1032,Unknown,27,Delhi,Mobile,Accessories,4,79843,Net Banking,2021-03-04,Regular,17,1,319372
15539,5373,Male,52,Pune,TV,Fashion,3,3392,Debit Card,2021-06-13,Regular,28,2,10176
15540,4598,Male,62,Mumbai,Camera,Home Appliances,2,34944,Net Banking,2021-12-25,Premium,18,1,69888
15541,3392,Unknown,44,Delhi,TV,Home Appliances,4,74201,Credit Card,2024-02-07,Premium,16,4,296804
15542,7705,Female,20,Mumbai,Shoes,Fashion,1,71824,Credit Card,2023-02-07,Regular,0,1,71824
15543,7790,Unknown,64,Delhi,TV,Fashion,2,71382,UPI,2024-07-01,Regular,4,1,142764
15544,3677,Female,42,Hyderabad,Bag,Electronics,2,72385,Net Banking,2022-01-15,Premium,15,2,144770
15545,2401,Male,24,Hyderabad,Tablet,Home Appliances,2,40607,Debit Card,2022-04-15,Regular,20,1,81214
15546,1817,Male,30,Chennai,Camera,Accessories,3,47041,Cash,2021-09-13,Regular,8,3,141123
15547,7203,Male,56,Mumbai,Shirt,Fashion,2,54178,Cash,2024-12-04,New,14,4,108356
15548,5562,Unknown,60,Pune,Shoes,Electronics,3,44724,Credit Card,2023-05-19,Regular,11,4,134172
15549,5723,Male,63,Mumbai,Bag,Electronics,2,6244,Credit Card,2022-11-05,Premium,18,1,12488
15550,3438,Unknown,42,Pune,TV,Accessories,2,47338,UPI,2022-09-04,Regular,11,2,94676
15551,7828,Female,60,Chennai,Camera,Electronics,1,31910,Credit Card,2022-06-17,New,26,4,31910
15552,2210,Female,46,Kolkata,TV,Electronics,4,57889,Cash,2023-11-07,Regular,5,4,231556
15553,7641,Female,36,Pune,Mobile,Accessories,4,55199,Debit Card,2022-08-14,New,10,4,220796
15554,1599,Male,56,Kolkata,Camera,Electronics,4,14133,Debit Card,2021-08-04,Regular,1,4,56532
15555,6480,Female,39,Delhi,Camera,Electronics,2,84460,Credit Card,2024-08-26,Premium,29,3,168920
15556,2846,Male,19,Kolkata,Shirt,Accessories,4,66014,Cash,2023-09-23,Regular,26,2,264056
15557,7592,Unknown,39,Mumbai,Laptop,Home Appliances,1,67580,UPI,2022-03-03,New,20,2,67580
15558,8861,Male,52,Kolkata,Mobile,Fashion,1,89967,Net Banking,2024-03-21,New,16,2,89967
15559,2887,Female,51,Chennai,Bag,Home Appliances,1,86337,Credit Card,2023-12-23,New,19,4,86337
15560,1679,Male,22,Chennai,Watch,Accessories,4,36791,UPI,2021-08-06,New,1,1,147164
15561,4252,Male,44,Kolkata,Laptop,Accessories,4,35711,UPI,2023-04-22,Regular,0,1,142844
15562,2835,Unknown,35,Mumbai,Shirt,Fashion,4,18075,Credit Card,2024-01-24,Regular,29,1,72300
15563,3177,Male,20,Bangalore,Camera,Home Appliances,4,64040,Cash,2023-04-13,New,27,1,256160
15564,9142,Female,64,Pune,Shirt,Accessories,4,2495,Net Banking,2024-06-11,New,22,2,9980
15565,1148,Male,38,Delhi,Watch,Fashion,2,66405,Cash,2022-07-04,Regular,26,1,132810
15566,2495,Male,41,Bangalore,TV,Electronics,2,33527,Cash,2021-08-03,Regular,21,4,67054
15567,2744,Female,43,Bangalore,Bag,Accessories,3,45109,Credit Card,2021-03-26,Premium,17,1,135327
15568,2646,Male,37,Pune,Laptop,Fashion,1,56600,Cash,2022-11-10,Regular,18,1,56600
15569,3995,Unknown,30,Delhi,Laptop,Fashion,4,14649,Cash,2022-05-15,Regular,22,4,58596
15570,7643,Female,23,Kolkata,Tablet,Fashion,1,66244,Credit Card,2024-03-09,New,4,2,66244
15571,8378,Female,43,Hyderabad,Shoes,Accessories,1,88019,Credit Card,2023-06-04,Regular,8,4,88019
